Screen Name,Follower Count,Total Tweets,Type
zach_paragas,196,69,Expert
dagruber,1250,676,Celebrity
Leo69538846,0,6,Layman
TheStLucas,10,18,Layman
FlippedChurch,23,31,Layman
kahan_nick9,1,0,Layman
SportifDetalent,594,3720,Expert
oneeyephilly,2,2,Layman
George1001017,0,0,Layman
Ashto60322345,1,0,Layman
JoeLow559,7,43,Layman
MkVladimer,21,7,Layman
BuckzYaee,9,0,Layman
nickmillerVII,15,61,Layman
asalamone0403,11,1,Layman
WayneLo10,0,0,Layman
yosubbi,8,0,Layman
OutcomingRivals,381,6445,Expert
SarahbibleSarah,6,11,Layman
AbrahmAbraham,4,19,Layman
EV60754706,1,0,Layman
WeiGaoZu,27,780,Layman
TylerCGreene,4,20,Layman
razakgafa,847,2054,Expert
Chiknhede,7,1,Layman
SampsonG11,1,1,Layman
DharitriBrahma1,6,0,Layman
KateGerull,459,320,Expert
edfwbfbgffffffg,2,2,Layman
RevealBio,1445,1426,Celebrity
gurulih,8,81,Layman
Theologize,228,2614,Expert
buzbeegi,4,0,Layman
FolenGallon,384,418,Expert
rpadaria,82,109,Layman
sblumenshine1,85,52,Layman
6erard0_,91,485,Layman
FrazzledDragon,606,1956,Expert
riza23066524,4,1,Layman
SophieLibow,189,1062,Expert
luis02039497,6,0,Layman
Zacg96374200,2,2,Layman
LoyaltyKing6,448,238,Expert
kingofegypt4321,17,101,Layman
Jason187us,2,0,Layman
nickpayn3,68,10,Layman
zackmclain,137,80,Expert
mylineisstraigh,0,0,Layman
chris13561,482,1352,Expert
TRStahr,238,476,Expert
jdog57846318,0,0,Layman
Genegnome1,4,8,Layman
Lynne_Nole,818,18992,Expert
glen2813,584,3045,Expert
selaam_d,211,1355,Expert
khan65853620,180,594,Expert
ming1wang,168,114,Expert
Shenbin2004,7,96,Layman
Richard73606626,44,118,Layman
q_schmechel,280,5004,Expert
AlexSaleh100,60,87,Layman
secmetrw1,1,2,Layman
7sWJaJBlG0kimpO,36,7,Layman
TonyAdler,11,9,Layman
sue_reinhard,38,35,Layman
Rodriquce1,0,1,Layman
AvitalMiller,806,4718,Expert
VB0IDDCyOu31bdT,1,0,Layman
JijeawJeanette,2,0,Layman
BenitaJ06043692,165,480,Expert
sharma_apurwa,14,27,Layman
melissa_mammel,10,5,Layman
Russian5beauty,47,55,Layman
francesliberman,13,2,Layman
Rodrigo78537502,1,0,Layman
SeguePartners,85,136,Layman
madsmayr_,263,430,Expert
NoName81622860,1,0,Layman
kristenreeb,183,254,Expert
charlielous,4,0,Layman
JimenezBarragan,2,2,Layman
mylesnovick26,28,4,Layman
Studio3T,1453,1238,Celebrity
Yywin86984,7,6,Layman
alliancestl,74,151,Layman
James_jawooden,108,6493,Expert
NGRREC,383,503,Expert
jadelleslie,109,2,Expert
wendi64731741,0,0,Layman
smlxltx,89,692,Layman
c8e_L,362,628,Expert
Diana58434813,0,0,Layman
Logos_StLouis,54,141,Layman
AMJCSR,98,953,Layman
KCGirl105,202,2348,Expert
1048540188,8,14,Layman
HaleyShoaf,198,78,Expert
_hownovel,28,62,Layman
CamdenCivello,37,177,Layman
elmonique445,910,8860,Expert
gouravashok,77,10722,Layman
kjddfgerhjkngkh,1,0,Layman
adwgas,0,0,Layman
asfdsgf4,0,0,Layman
ACLPS_,341,278,Expert
adasdaf6,0,0,Layman
jneutrontx2013,12,61,Layman
Casandr60667430,55,3,Layman
Rodger_disagree,20,531,Layman
WRlSTWORKING,1,5,Layman
Essential_PSN,31,2829,Layman
sloaneguy,2700,1160,Celebrity
sustcyucw,10,10,Layman
lucgg,29,29,Layman
tksamn,126,457,Expert
Scott_A_Olsen,44,79,Layman
Stink94550070,0,0,Layman
jlgreenberg23,42,13,Layman
Go_CollegeUS,2,0,Layman
RRskopick,17,4,Layman
ashlynn97456419,4,2,Layman
TeamSolutionsU,571,3082,Expert
PageAnesthesia,50,3,Layman
JoyceDa34974583,4,0,Layman
Stevena34420400,3,15,Layman
ThapaliyaK,153,206,Expert
mindyouraudreys,289,3689,Expert
Madeleine_V_,1251,8289,Celebrity
apple115521,23,102,Layman
TCSCHouston,263,75,Expert
rustyspikes,91,238,Layman
crricketts,62,90,Layman
hanimohamed612,0,0,Layman
cgass_photo,450,1458,Expert
BaoN2002,48,2145,Layman
Kelloggshark,32,18,Layman
JosephBrinkma12,2,0,Layman
WildMEbberry,3,5,Layman
Doreenlynnc1995,21,11432,Layman
ahmedabokifa,116,92,Expert
BParrants,210,1691,Expert
Noy96658815,1,0,Layman
lindseak4,0,0,Layman
Tiezaria,1047,1176,Celebrity
richardvetrovs,11,672,Layman
danielle_frueh,14,31,Layman
emoracze,210,1517,Expert
FraudExplorer,529,1180,Expert
LZZpoli_sci,0,0,Layman
Gilbert00650,398,802,Expert
rickman3a,33,1473,Layman
CSideSorensen,0,0,Layman
weil_ethan,6,56,Layman
Layeffia,2,6,Layman
substance_abuse,1183,1354,Celebrity
_SarahPotter_,1094,2730,Celebrity
RaspaPLUSdevi,1330,11111,Celebrity
bladerunner1555,289,16893,Expert
Melvincall2,5,0,Layman
sabinekj,166,58,Expert
EarthmVkmr,0,2094,Layman
trisigmastl,31,10,Layman
EarlDerouin,0,3,Layman
WACofStLouis,121,110,Expert
seed33,102,376,Expert
michaeldg123,44,13,Layman
delgrecoj,13,3,Layman
MolliFigg,4,1,Layman
TimothyZeiss,2,0,Layman
steineman,4,8,Layman
coryfox216,121,102,Expert
lori_lustberg,2151,505,Celebrity
blackbelttay,62,17,Layman
dougstocktonNM,6,28,Layman
PlanetaryPoetry,476,663,Expert
sherafatia,34,75,Layman
FHHSGuidance,744,2618,Expert
OD_Roth,511,2006,Expert
wakeupkadeem,39,204,Layman
MsGabrielDCHS,139,501,Expert
PolTorosenn,75,206,Layman
PCH_Colts_Cafe,2,0,Layman
AvonStaceys,1383,36203,Celebrity
falkbtheresa,19,10,Layman
fsa_live,77,205,Layman
Yash94015859,5,8,Layman
Sikeston_Mike,14,78,Layman
CherylLuxinyin1,2,0,Layman
gauhar_husna,198,299,Expert
VirtualHemo,125,48,Expert
lauren_henke,461,825,Expert
LukeSMiller1,13,3,Layman
Blaketg11,1,3,Layman
yfcy2018,32,0,Layman
ayush805,53,89,Layman
SerenaLyssssss,0,0,Layman
Ryan_Spader1010,0,1,Layman
CoachWhittle,610,1018,Expert
JohstonKristen,1,0,Layman
KeliKeliwilkie,37,66,Layman
Charbel_Khoury,1007,1768,Celebrity
PearlsteinKaren,4,0,Layman
sjung66510,270,8568,Expert
Joemant11,57,110,Layman
TsubakiNakatsu8,1139,5,Celebrity
jmziraldo,46,293,Layman
jalfalfa3,965,603,Expert
oliviaszy,14,20,Layman
ZehuaWang1,2,0,Layman
YashveerSingh94,241,1431,Expert
Janelli23,68,129,Layman
M_RMSMY,701,290,Expert
chriswill314,8,27,Layman
derilatimer,4032,5343,Celebrity
gabehoffman15,66,758,Layman
LisaDeBerry3,64,123,Layman
7Andrewwilliams,278,211,Expert
JoseDarkrobo,396,16,Expert
emmat0l82lopez1,1,0,Layman
AlcamiNow,511,832,Expert
BFGOrthoDocAZ,82,165,Layman
MeramecHonors,36,66,Layman
schmadvertisin,58,22,Layman
JrJumpstartWU,0,6,Layman
jilisembrano,123,905,Expert
thepath2college,33,22,Layman
zahranealy,794,8045,Expert
PiggyjuTw,1,0,Layman
RobertMMukisa,149,61,Expert
luckgoodgirl,378,6,Expert
MaryjLouise,1905,7584,Celebrity
mom2mkmj,18,24,Layman
gotsport,153,1103,Expert
nicolas_shammas,413,96,Expert
always_nikki_s,0,0,Layman
vivastlouis,27,2312,Layman
maeve340,100,22,Expert
ffmaer,264,949,Expert
ToniKurtz11,70,42,Layman
Jojo74061197,56,187,Layman
teenwitch_,265,2166,Expert
RGilburne,233,411,Expert
seakruger,34,84,Layman
YyLi_19,0,6,Layman
ceceee863,481,1209,Expert
OklaSports_Joey,4242,25123,Celebrity
LexieZhang1,2,1,Layman
JakeSassmann,226,414,Expert
Iasis_Molecular,428,2072,Expert
dylesw,28,24,Layman
MOLobby,648,167,Expert
JohnLoutos,29,691,Layman
HIPinvestor,4022,8498,Celebrity
xashleyt_,257,486,Expert
ThermoGenesis,408,67,Expert
1noisylibrarian,470,1765,Expert
phxwilliamson,144,293,Expert
Joshua85999505,83,16,Layman
KubikBrian,54,0,Layman
bulowcr,15,7,Layman
skyy_genies,187,9106,Expert
sdfederman,277,860,Expert
imouthereeeeee,13,1,Layman
nikifab77,1317,13095,Celebrity
cahaggart,56,141,Layman
AugustoCspedes3,84,75,Layman
MsChelsea_BRYC,48,101,Layman
PoleStarEL,266,597,Expert
rmbstl,19,6,Layman
lukecas,678,2691,Expert
amylgais,212,2837,Expert
katierbarajas,28,814,Layman
nafiseife,709,4217,Expert
LizOConnor1024,91,166,Layman
luanne_g_greene,105,218,Expert
ccmasteller,496,675,Expert
francisxjin,0,93,Layman
gao_beatrice,0,12,Layman
meggels95,24,1344,Layman
FMKris,86,134,Layman
TalamantesDr,2568,3220,Celebrity
omwithacause,96,395,Layman
ColleenBROWNE9,129,419,Expert
Wagner_Lily,770,1900,Expert
EmmaRobison,270,608,Expert
Shapirobenreal,626,1359,Expert
JacksonCountyHD,531,1375,Expert
BethStRaymond,63,241,Layman
LizzyDiaz,172,5927,Expert
oliviarosen7,210,3207,Expert
MagellanSG,783,2549,Expert
SpencerDerthick,30,52,Layman
KatlynLKeller,54,40,Layman
TomG1199,121,331,Expert
forrest_whiting,88,338,Layman
dacookie92,238,1450,Expert
__xoros,92,58,Layman
MidwestMachCo,791,445,Expert
AriseInfusion,408,910,Expert
chrisdunn660,57,2347,Layman
gotcasters,140,42,Expert
lllaurellll,7,8,Layman
jenkillionphoto,271,287,Expert
KristelleAisaka,129,1217,Expert
ObedOmba6,7,10,Layman
ChristianMShema,54,49,Layman
RainRai15548220,1,0,Layman
Thielog22Thomas,156,355,Expert
ClaireHughes13,275,1020,Expert
asilver56,139,193,Expert
WeaverUSA,288,1920,Expert
brendalissg,1796,3500,Celebrity
ProjectGreenSt1,124,8,Expert
SkipSchmidt9999,4461,22536,Celebrity
WashU_Bear,3,1,Layman
lisafoxmom,0,0,Layman
ESC_iPSC_News,5082,9402,Celebrity
danihudson8,311,2818,Expert
311tessa,950,41094,Expert
MaaAARRSh,40,826,Layman
PrakashPsjai,1,0,Layman
amacbryde,7,0,Layman
YeahAbsolutely1,426,916,Expert
RycSolijon,2,0,Layman
CraveBeautyAcad,534,1225,Expert
dwds_,165,840,Expert
RandSuz,2,11,Layman
stleas,14,10,Layman
PatriceHilepo_,35,675,Layman
tegsss,173,2567,Expert
officeghost3000,6,11,Layman
MOHAMED29081953,111,494,Expert
allie_vancee,108,88,Expert
pclairx,200,844,Expert
Tsinghua_PBCSF,3826,153,Celebrity
carloswinning,101,211,Expert
bizbuzz_mktg,163,402,Expert
matthewbbozeman,27,25,Layman
RachelKSoils,789,1477,Expert
MOSTSciPol,266,254,Expert
aysilsahin302,1,0,Layman
tasteofsciSTL,38,28,Layman
Wilmesherr77,156,765,Expert
MiltonMorillo,1529,64321,Celebrity
noursmat,3,0,Layman
DuhCohDuh,447,9351,Expert
Agbender,16,0,Layman
trysha_akuffo,51,115,Layman
tyler_gahrs,26,32,Layman
shilpakm,84,611,Layman
kazohara10,37,1261,Layman
WUSTL_EM,2257,2165,Celebrity
brieannasmith8,1,6,Layman
Tingji_Guo,9,0,Layman
GargKoyal,126,202,Expert
Lachlan1300,14,0,Layman
Grapp1018,1,0,Layman
ankrons,1,0,Layman
slenzepsych,46,683,Layman
mysativArray,0,0,Layman
LinetteLong,15,51,Layman
MzDivaTeeTee,3129,28149,Celebrity
ABNnewsnetwork,5,9,Layman
chriszh06526673,0,0,Layman
Prostudent_sa,4,1,Layman
MO2ndDist4Chg,1608,31852,Celebrity
KMOWINX4,14,35,Layman
tdobs,80,2593,Layman
JonatanAmezola,80,709,Layman
jane_ai,245,272,Expert
SFYou614,29,11,Layman
crushpod,576,1612,Expert
jjstewart62g,131,61,Expert
kaitlincavey,268,517,Expert
gastl_luke,1,98,Layman
onlybrittNEY,284,14580,Expert
jagoff98,117,1074,Expert
BipedalPrime8,6,127,Layman
odomjohnlab,842,860,Expert
AGraegin,290,735,Expert
sleonard_sherri,17,16,Layman
Jamie_Gerber,120,1271,Expert
Shapiro_D_RE,10,8,Layman
FaziRohit,0,0,Layman
ReworkAmerica,1600,1560,Celebrity
Peoplekeys,578,4248,Expert
emhanson727,25,73,Layman
Asachen34,128,10,Expert
riley_judd,319,770,Expert
zcisdog878,11,16,Layman
microlithouk,9,67,Layman
KidQuarter,0,0,Layman
BeatrizTapia17,598,1369,Expert
jrich10910,49,81,Layman
reagannicc,42,623,Layman
LauraBrinzoc,129,9,Expert
js_cupp,9,75,Layman
meadorlawfirm,194,181,Expert
CIACareer,188,868,Expert
SonyaClemon,61,116,Layman
Tiateedee,1791,5139,Celebrity
RachelleBauer,245,225,Expert
grntkane,4,1,Layman
RushilAnand,16,17,Layman
Sarah662461,2,1,Layman
SamanthaSego,21,13,Layman
preserve_south,20,3,Layman
BHNstl,14,5,Layman
triadhealthcare,44,141,Layman
JessJC123,5,0,Layman
MariaWei26,8,0,Layman
hongbo_luo,0,0,Layman
Robinjil,5,74,Layman
dfkitterman,10,1,Layman
XinxinWang8,16,7,Layman
kaloudah2,11,64,Layman
Miaa_Arjona,572,973,Expert
maryburkhalter7,139,363,Expert
nsymns,1824,33266,Celebrity
Bj33075866,0,0,Layman
theatreadvisors,11213,21,Celebrity
brianwthomas,869,3912,Expert
_yaschwege_,65,101,Layman
ClarenceGraham2,299,14642,Expert
jadeinmind,95,5395,Layman
SYArchitecture,82,215,Layman
cat_prater,97,88,Layman
DrDanielMD,23,117,Layman
ProfEnvEngs,24,35,Layman
PostDispatchbiz,10873,47148,Celebrity
coachwynne7778,219,242,Expert
JackieYoonSTL,286,116,Expert
Tyrahenderson5,5,0,Layman
Guilak_Lab,1197,607,Celebrity
VaccineMeet2019,314,266,Expert
goodbyeleven,22,332,Layman
SuhsinChang,9,2,Layman
mmicchelle2007,9,56,Layman
amigoskirkwood,67,181,Layman
tejay0071,22,226,Layman
imtopher4127,2,3,Layman
NosigliaMark,14,0,Layman
hrbrfnrn,0,0,Layman
Martino1440,1469,459,Celebrity
WePay,19896,13317,Celebrity
The1Antinea,142,24,Expert
Danieladx3,0,1,Layman
kaitiejwilliams,1,0,Layman
gStyce,75,4205,Layman
martincentauru1,313,2049,Expert
sparksroofing2,2,1,Layman
cole_hooley,166,185,Expert
ekilleen84,0,0,Layman
Senia772,5,1,Layman
MichaelWalenta,1139,1469,Celebrity
abbysanderson6,63,65,Layman
Abel36556377,0,1,Layman
bennettsadie03,1,0,Layman
CODENAME_YOZORA,35,3646,Layman
JackMusial,23,52,Layman
antinstlouis,0,0,Layman
gabbikayxo,32,10,Layman
dogbey_bennett,79,419,Layman
mojdehkml,5,46,Layman
Nick_Sherwin27,2,0,Layman
soneyepengo,27,68,Layman
Anaja07649383,1,0,Layman
aexonn,0,0,Layman
yacaseydc,138,9136,Expert
MidwestCCenter,45,586,Layman
JoesPlaceStL,13,17,Layman
styczendesign,68,50,Layman
MPWNews,445,1709,Expert
JacksonWil_52,779,2772,Expert
Buddy_Foxx,0,0,Layman
koestemj,12,0,Layman
savannah070992,2,9,Layman
lmaoitsbroski,7,15,Layman
andrewcrain,472,2652,Expert
ThadFalkner,61,56,Layman
namratha_26,2,0,Layman
DinosaurRentals,3,0,Layman
yankee3123,207,5218,Expert
OlinCel,172,198,Expert
ROI_Search,112,1092,Expert
sean_emmerson,0,0,Layman
JamendBrunellB2,0,0,Layman
BronnerCj,94,707,Layman
MOLSAMPSTL,21,7,Layman
jennings_high,23,51,Layman
gomobi_uk,748,5285,Expert
EvelynMagellan,560,3206,Expert
AndrewA1113,6,13,Layman
chekhoviancurls,35,108,Layman
hdiorio_toth,281,310,Expert
cmolaugh,6,0,Layman
OurUrgentCares,170,4366,Expert
hanlu2019,0,0,Layman
drawittoknowit,630,1420,Expert
SignatureMedGrp,365,1421,Expert
chavarria_riley,151,96,Expert
lathareiland,22,26,Layman
AwesomeAndre200,7,0,Layman
rhondaweithman,8,20,Layman
DeAmiin,0,1,Layman
kiasamplez,339,4048,Expert
gene_mejiac,5,4,Layman
Fuller_Dome,145,76,Expert
Yuliana78679470,2,1,Layman
RupamPhoenix,292,8061,Expert
gma_yl23,99,1729,Layman
uabaddiction,424,456,Expert
MakeMyImpact,9,81,Layman
sakinyemi7,167,247,Expert
kassykelley,53,137,Layman
estaMaye,468,5552,Expert
nicoleawill,58,56,Layman
carlcyclist,28,26,Layman
s_ma2oka,2,0,Layman
asdbhddd_dasd,0,0,Layman
guayamuzik,5,0,Layman
zhaoyingnan1991,11,992,Layman
Aluz80070482,0,0,Layman
kmathes,127,37,Expert
SankarShrihari,12,145,Layman
sagewars,0,0,Layman
ihtna_lev,5,1,Layman
mlnphilapa,255,523,Expert
Tinathetigerfa1,2,8,Layman
olfunkzmedina,95,1039,Layman
pbandmj17,30,400,Layman
MrsEaston3E,621,853,Expert
biblio_saurus,80,889,Layman
theleslieskaggs,626,859,Expert
sabloff_tyler,15,7,Layman
Love_Priscilla,118,274,Expert
waddiemalega,81,568,Layman
amber_katelyn,220,7958,Expert
RiotToast,4914,892,Celebrity
selenanandi,134,501,Expert
JeffGloody,0,0,Layman
Anne86358512,0,0,Layman
xuchimprz,2534,41041,Celebrity
Ibrahim39803747,55,5,Layman
STLRecNet,60,257,Layman
shody1125,24,338,Layman
bowlderbowls,2,2,Layman
SaenBreen,48,147,Layman
MCACRetention,120,847,Expert
MaxiAlexandro,0,1,Layman
rydergrady,1,0,Layman
Luckylady52,250,12568,Expert
BlytheHastings,0,0,Layman
MDClone_,45,12,Layman
tamupols,317,61,Expert
holakakak,8,0,Layman
nancy_adero,110,52,Expert
Balwarthan,1447,25592,Celebrity
tigerheartlab,88,78,Layman
lauraschuettpel,14,1,Layman
DaveLo32,0,0,Layman
melredhed1,44,4455,Layman
beth_gohara,113,19,Expert
ccanizio,17,18,Layman
JamesChosy,0,0,Layman
allgoodnmstaken,20,744,Layman
Lyle20504009,0,0,Layman
BEDDINE24,41,25,Layman
EFratturaMS,31,85,Layman
rch23411,0,24,Layman
FRudolphIII,8,6,Layman
jhswang,216,352,Expert
JimTaylorRoof,6,46,Layman
AlexValchyshen,1900,22869,Celebrity
smadison297,85,307,Layman
cyndimckenna,15,0,Layman
denisegilroy_,133,591,Expert
daforerog,699,4429,Expert
sarah_kelso_,24,129,Layman
jitodiaz,187,2494,Expert
chris_sousa,110,1351,Expert
chesterlampkin,10648,105484,Celebrity
CuppiaScience,102,520,Expert
12aleko,33,513,Layman
aalishajai,276,2184,Expert
CJF47Sr,600,4650,Expert
Jaliyawilliams8,0,0,Layman
joshlebo,188,2879,Expert
JBKProductions,44,116,Layman
Daniel__1016,1,0,Layman
SiedhoffBill,316,446,Expert
Allison43148216,1,1,Layman
merokwe,2,0,Layman
malik0savage2,0,2,Layman
vailmom,62,10441,Layman
siglme01,39,499,Layman
Vaughn_chad,6,1,Layman
TonyRenner,2219,62520,Celebrity
NovemberBlue,29,26,Layman
emilyhoese3,274,3029,Expert
Klein_Barton,84,1003,Layman
AndreaPuszkin,18,16,Layman
R_AI_TF,949,10261,Expert
sagrnthmb,0,1,Layman
Rosariogranad19,5,0,Layman
csueyork24,5,3,Layman
allisonjaynes,34,81,Layman
scrcrzy,11,113,Layman
KimPatt27333536,6,5,Layman
kcplut,9,2,Layman
intellylee,10,1,Layman
drrodebaugh,675,3804,Expert
tedfingram,93,492,Layman
larklodge,44,46,Layman
timnnmit,50,195,Layman
DebbieKish1,19,10,Layman
AraMonalli,12,18,Layman
jhhaglof,70,2066,Layman
lizxvan,660,12794,Expert
MilyRegan,377,2132,Expert
EmmaReusch1,18,111,Layman
PhiferMegan,21,41,Layman
katie_c32,218,374,Expert
GuvMikeParson,74,206,Layman
allyreese,37,6150,Layman
Marquis11910347,14,75,Layman
MaxLeible,20,3,Layman
WagstaffQuincy,323,3810,Expert
zoeahancock,507,8078,Expert
StarsWindow,1032,334,Celebrity
globemedgw,297,652,Expert
stephslaughterr,43,206,Layman
matt_rambling,623,741,Expert
wayneteeger,259,354,Expert
G__BOYD,12,134,Layman
MediMederos03,198,2661,Expert
LuxREco,2,5,Layman
MMBrett,15,109,Layman
ArnavKannan,559,73,Expert
PrasunJMishra,674,437,Expert
JoeGuinnesss,171,571,Expert
SSInc_STL,287,3850,Expert
luis_marinho10,581,2185,Expert
kalARTproject,647,13886,Expert
jhowawesum8,135,353,Expert
bjelevacm,14,35,Layman
sejadf12,73,21,Layman
NickMormino1,12,6,Layman
sultanalshubair,152,1545,Expert
colinalexmartin,1366,416,Celebrity
nbrdicko1,391,711,Expert
seraph_cc,2,0,Layman
toddsauter,26,32,Layman
aaronpoelker,78,765,Layman
ashl768,46,74,Layman
zen1den,41,1456,Layman
Meeks67515261,8,17,Layman
esc_outdoors,3,9,Layman
alex__ahm,186,3316,Expert
TAMU_Architect,137,103,Expert
rao_shank,16,19,Layman
hakanaslan4,3578,1162,Celebrity
Jasmine31523111,0,0,Layman
camorsi202,47,264,Layman
TrkingP,0,0,Layman
sarasparis,71,492,Layman
wishboneorg,1205,1307,Celebrity
lena3192,25,109,Layman
nakiacbest,69,90,Layman
ashe16852,1,0,Layman
JillMiller30,34,14,Layman
MaryFengMD,196,37,Expert
tayloreyocom,375,3855,Expert
TheShrewTweets,541,12328,Expert
AstroScholarFdn,1987,3646,Celebrity
signepf,240,563,Expert
BrittneyVerner,1518,4975,Celebrity
rohitfarmer,442,1874,Expert
brianswhiskeys,203,311,Expert
itscarlee13,127,298,Expert
GatewayBiotech,34,54,Layman
AshleyMColeNews,1281,11092,Celebrity
TJ_Cox,2216,6789,Celebrity
myshaesthetic,17,320,Layman
rogers_ce,3,7,Layman
cd_lucas,2382,566,Celebrity
Oshoo93871621,5,1,Layman
seif_nasir,16,16,Layman
VidlNews,66,5,Layman
JenniferMarti26,151,1203,Expert
SamHooper,4441,52375,Celebrity
JaredDavid417,253,358,Expert
jenleezsido,19,1,Layman
CampusLogic,2662,7712,Celebrity
harshitsaxena06,73,545,Layman
footballmom5424,179,249,Expert
ResearChallenge,19241,2606,Celebrity
ForensicSci2019,457,45,Expert
syrris,840,1344,Expert
lingzhi_bee,123,1787,Expert
vinayakumar_s,26,34,Layman
lwch,266,102,Expert
CoriLButler,32,0,Layman
sanskar_pp23,87,977,Layman
Alois_Luso,26,24,Layman
RohanTharaney,0,0,Layman
singerfam1,2,1,Layman
Jayacha24002284,16,118,Layman
Emma_Bo9,2,1,Layman
Paul_Estabrooks,565,763,Expert
MauriceDrummond,2029,490,Celebrity
liqi207,0,6,Layman
HaojiaWu,87,67,Layman
sara_ricardez,272,9598,Expert
61934CJ,0,0,Layman
RoyHallauer1,6,3,Layman
WVSD208Jobs,27,53,Layman
worldwide_adult,4,19,Layman
Erind95,144,383,Expert
RDeckard1701D,36,438,Layman
Olivia_McE,23,52,Layman
maddy511,4,8,Layman
humas_ppifi,523,874,Expert
eddiebakescakes,0,1,Layman
BrookeGroningen,1,0,Layman
hlinares,1438,9550,Celebrity
lisalbarnes,97,45,Layman
drummeryisus,124,401,Expert
LLTNYC,40,41,Layman
NealPPowell6810,39,1110,Layman
DzebicHaris,83,6093,Layman
SamratLabMohali,611,836,Expert
amywhited,774,10538,Expert
MegBerquist,47,89,Layman
gentryslanding,503,507,Expert
IamDaveIrwin,73,1708,Layman
ProjectLyme,2336,3878,Celebrity
AspenHigherEd,2867,2510,Celebrity
douglisbeck,36,44,Layman
DrErinY,592,725,Expert
xyrdqJCtAfGfvJe,0,0,Layman
CalWeisman,133,141,Expert
_BelindaLi,68,21,Layman
tasheiafloyd,7,4,Layman
ariadne_bazigos,42,342,Layman
hello0claire,59,60,Layman
documodern,33,81,Layman
gsborgeest,93,26,Layman
thefourcegroup,13,5,Layman
MortarBoard,1841,6528,Celebrity
MissionTacoSTL,6954,7915,Celebrity
mailzen_co,103,15,Expert
A_Vanbastelaer,79,1799,Layman
SphereMail,6852,2752,Celebrity
tothelees,53,1655,Layman
jghsmith,100,4044,Expert
AlchemistAcc,2859,443,Celebrity
JayBakerMD,325,51,Expert
AP4Liberty,61267,41067,Celebrity
JournalSSWR,472,106,Expert
asalmuqrin,87,81,Layman
greenleafagency,343,1818,Expert
GreenLeafAgent,47,483,Layman
TosoniGilberto,181,386,Expert
DAVIDHA42560292,382,327,Expert
MtgsLimited,20,169,Layman
greenwave1,31,16,Layman
kljmemories,197,4426,Expert
minikiss,1858,3505,Celebrity
KarenTitkemeyer,1,6,Layman
Xandi_03,153,3098,Expert
tmreic,236,1154,Expert
ventriclerabbit,84,98,Layman
iam_dh54,266,187,Expert
DistractedChem,364,8296,Expert
kirbyallen11,29,8,Layman
jalolu,207,469,Expert
rohitunni11,40,35,Layman
ChadMSylvester,56,3,Layman
Alzheimerebook,59497,21462,Celebrity
schiffyisme1,47,435,Layman
augustgrussell1,6017,4314,Celebrity
hughgifford,1236,5555,Celebrity
lteubs,99,107,Layman
Lisa53100553,1,0,Layman
NSTLMacKid,218,227,Expert
BWestScience,160,479,Expert
hammondcita,58,561,Layman
AaronHankinsDRS,1,12,Layman
SusanDRichMD,1866,3356,Celebrity
JenniferSilver5,54,339,Layman
WUNephrology,2168,1435,Celebrity
jtqe777,4,0,Layman
MOCWMuseum,154,68,Expert
YilingHan,0,0,Layman
Ashwin148,365,13,Expert
StopEugenicsorg,187,46,Expert
galaticgrace,8,7,Layman
Aspartame_Xu,19,187,Layman
dougwmoore,2411,1627,Celebrity
StopSlumlords,92,25,Layman
hammerman_jan,34,10,Layman
ishaantshah,34,302,Layman
christalawyer18,347,3461,Expert
michael_lyk,6,1,Layman
TheFoundVikings,543,66,Expert
highlevelstudio,1111,2509,Celebrity
tammyfl76896588,7,18,Layman
JustinLqCao,13,339,Layman
talkl8r,326,2728,Expert
fran_e_jones,978,18048,Expert
Sarah_E_Smith,272,201,Expert
justinwzig,175,2017,Expert
iaheidenreich,72,571,Layman
ChrisRichter8,19,2,Layman
NPBCompaniesInc,82,835,Layman
AllieBam18,224,1598,Expert
MikeWebb_CRG,1859,3690,Celebrity
agnetafons,158,392,Expert
STLHLG,370,87,Expert
Battle_Scar91,59,482,Layman
JayWebe92425456,1,2,Layman
ICDStrategy,6,0,Layman
ZackaryMorgan0,46,1540,Layman
andrewbergantz,19,142,Layman
oliang99,2,0,Layman
katdudley0215,284,158,Expert
chriscarter945,151,580,Expert
tennyson_holmes,630,2437,Expert
VinDiezel86,73,151,Layman
maxacarlin,2718,27895,Celebrity
nats_gutierrez,232,2351,Expert
melindaarnold,528,1213,Expert
ArtistsFirstSTL,130,234,Expert
MichalTaracha,398,152,Expert
Harsh1227,33,12,Layman
gator418,190,299,Expert
SusanSkimsoy1,2,5,Layman
BasantBanna,121,5502,Expert
singhmk1104,2,22,Layman
ADarttIH,429,2386,Expert
escoso_anderson,40,60,Layman
DaddyCora69,13,170,Layman
notjohn1,24,0,Layman
mark06775559,2,2,Layman
theprogrammiss,158,35,Expert
sknapp_oncampus,11,16,Layman
