Screen Name,Follower Count,Total Tweets,Type
Narnian_mint,144,2572,Expert
EzyHollins,58,30,Layman
hannahbrowny18,333,3800,Expert
NelsonRWu,1,0,Layman
trkidder,202,229,Expert
ergraupmann,74,40,Layman
ANTIM0VEMENT,121,287,Expert
SupportUABRS,137,10,Expert
HRFUorg,259,87,Expert
HQQPP,18,154,Layman
PackJen,4,3,Layman
PennPCI,3605,2975,Celebrity
devesha_k,21,21,Layman
WorkForMCF,43,74,Layman
JacksBackBooks,11,82,Layman
HRandick,7,2,Layman
hpgrossman,7,10,Layman
JSchmoele,21,170,Layman
BrandyRobison,57,548,Layman
MaguireEDU,156,193,Expert
Speedy512,144,260,Expert
ejdoores,64,388,Layman
Rainbow_Village,535,1423,Expert
acmchampionship,30,0,Layman
miranda_kroeger,12,11,Layman
NedimMustafa,729,147,Expert
rebecca28714573,0,0,Layman
kschifer,36,343,Layman
Mary_Duncan16,108,464,Expert
decisiondesk,766,1416,Expert
Hasena14,18,20,Layman
BlueStarSTL,873,664,Expert
TravelinKelly,166,129,Expert
NYUIntramurals,747,2975,Expert
MyHealthyU,799,338,Expert
LegacyCities,807,1222,Expert
MasonRoadWA,38,182,Layman
BisweptualByrd,28,39,Layman
DrUtkuCanDolen,103,260,Expert
MarkDCook,144,164,Expert
ninahalper,806,1037,Expert
JB_Cox,3042,8705,Celebrity
acowen0,63,208,Layman
cabanne,446,579,Expert
ExpectDelays1,7929,81,Celebrity
ToniDisano,68,23,Layman
ConnectMinds,7595,7323,Celebrity
deemo2003_dee,6,11,Layman
bealakids,1413,11594,Celebrity
Jerome_Hsiang,9,0,Layman
OlinHall,47,148,Layman
BRIANREDLINE,77,114,Layman
biomerieux_inc,2158,2395,Celebrity
OliviaJohns36,124,1720,Expert
uchmedia,2732,2965,Celebrity
CineMed,244,177,Expert
SandroCarle,67,133,Layman
sultan_aya,201,1097,Expert
alittleal0ha,183,7821,Expert
trishlancaster7,8,24,Layman
laurelt15,363,9065,Expert
bart_sokol,35,2,Layman
itsAmandaCaye,338,5311,Expert
Callofdutygeek,8409,1588,Celebrity
dannermarvin,10,14,Layman
BradAWaldrop,545,5686,Expert
_fisherream,15,229,Layman
tshroutjr,452,5656,Expert
wemakescholars,2202,4157,Celebrity
MegMiscellany,8,98,Layman
LawyerShakir,153,436,Expert
ShiningLasely,22,186,Layman
videocakes,415,93,Expert
ruthysaysMOO,118,70,Expert
tweetweetaylor,248,11089,Expert
dpoplausky,26,33,Layman
OliviaLugar,35,166,Layman
iDorMobile,1715,215,Celebrity
N57564786o,78,982,Layman
jaeyeonzhu1,16,174,Layman
jballs1908,1697,9539,Celebrity
irene1392,251,6101,Expert
meliaarizki,456,12602,Expert
RadiusPop,4,0,Layman
RealSheaElise,28,174,Layman
kim_rakers,308,571,Expert
gcolditz,1039,1151,Celebrity
AcadofInventors,3377,5416,Celebrity
Chlo_Bugly,266,11627,Expert
NormSTL,149,2182,Expert
L_Berger_,166,832,Expert
StL_Pride,119,1192,Expert
pknight37,55,510,Layman
NYCWUSTL,136,739,Expert
jfhollis,217,988,Expert
RdPWC,219,477,Expert
aghandler,11,12,Layman
pradagucci75,75,3100,Layman
_Zeel_Modi,19,7,Layman
_TheChief__,169,7626,Expert
TheBALSAGroup,504,562,Expert
5be5happy5,0,5,Layman
Ljserra,428,1101,Expert
MatadorCreators,4033,11406,Celebrity
MBFVet,89,323,Layman
UWGlobalHealth,2662,4704,Celebrity
Travis_AM,90,4785,Layman
TJSPIZZA1,154,52,Expert
mikekim9293,48,0,Layman
veronicadotj,30,153,Layman
StartupVoodoo,1525,1103,Celebrity
KAOH_media,507,4436,Expert
IshiPatel97,119,981,Expert
dw_stein,252,239,Expert
bmgk27,24,302,Layman
kristyguffey,340,1296,Expert
Recovering_Alch,1160,2941,Celebrity
davidhunn,8113,7296,Celebrity
JHild1208,499,10,Expert
TomWilliamson23,254,3078,Expert
SimpleMovesStl,12,39,Layman
emily_holtzclaw,466,1816,Expert
MottFoundation,17289,4133,Celebrity
306811302,5,19,Layman
DeidreKoppelman,985,5418,Expert
_mooreisbetter,120,676,Expert
GertrudeNuts,74,1176,Layman
gemmabaugh,99,498,Layman
CommonwealthSTL,35,24,Layman
courtney_lou1,152,492,Expert
MrsSamDickey,237,1055,Expert
tjheyer,146,30,Expert
cicijolee,35,59,Layman
ARabbit03,335,1641,Expert
Laurenedmondson,497,4300,Expert
capturekim78,186,481,Expert
KendallCarroll4,33,4,Layman
laurakellymay,51,146,Layman
mohamedhusein11,30,37,Layman
artisKEITH,1193,9495,Celebrity
strubblakhan,128,1321,Expert
remmmyyy_res,149,181,Expert
OlinBSBA,417,613,Expert
zeiss_micro,11726,7307,Celebrity
mandyjoy96,21,430,Layman
mattygallagher,38,94,Layman
loribeth4635,47,102,Layman
LamokaLedger,187,2061,Expert
imsarahfisher,34,3,Layman
jonesofmuskoka,246,92,Expert
HWF44,158,366,Expert
bswagfraser,34,21,Layman
FBRdips2014,1,1,Layman
chrisytina27,55,41,Layman
Elexajade411,23,10,Layman
MacLeanOrtho,15,266,Layman
Soso_Haile,178,633,Expert
PPB_RUTF,476,536,Expert
shagunm1,15,0,Layman
yuqi_2w6,58,462,Layman
AtlasTube,2165,10266,Celebrity
ShapesLeaders,1384,9326,Celebrity
gyani1712,165,3692,Expert
S_Oktoberfest,1174,819,Celebrity
DJM_Ecological,393,1576,Expert
pentaholix,89,3894,Layman
HelloWorldWUSTL,0,0,Layman
IAmIvorRomeo,176561,93083,Celebrity
louisakornblatt,8,2,Layman
SAGES_Updates,17108,15442,Celebrity
DavidAAnderson3,187,101,Expert
MalcolmBarrattJ,202,194,Expert
hutchisoncc,272,365,Expert
AlessandroPacci,74,26,Layman
abrabant26,22,4,Layman
SpringboardStL,391,2518,Expert
campkumquat,9,1,Layman
donalberty,132,155,Expert
TJIAConf,82,246,Layman
rubyarora22,2,0,Layman
ACoz70,266,751,Expert
ironflamingo1,3,2,Layman
ereedfox,78,27,Layman
ddbgessa,47,0,Layman
cherylthegirl,433,2677,Expert
jevans2u,1,5,Layman
analisaortiz,128,141,Expert
residentmikelee,482,3338,Expert
michaeldmarino,594,1775,Expert
AminaKinyuah,2,54,Layman
noa_yadidi,324,901,Expert
RenStLouis,345,937,Expert
SAHsummercamps,0,1,Layman
BTamMD,28,16,Layman
Jonny_GotEm,212,1064,Expert
gatorheather5,14,25,Layman
dlnathin,6,0,Layman
trinavr,53,14,Layman
StephRegagnon,1231,5501,Celebrity
DaniLGrubbs,497,2115,Expert
J_W_Naz,113,695,Expert
OCAstl,450,3312,Expert
0412Hunnie,6,32,Layman
stargazergal1,1,2,Layman
operationdanish,122,415,Expert
BrownBrownLaw,55,43,Layman
StockadeGroup,211,417,Expert
5THAVEFOTO,236,54,Expert
afhenkel,10,7,Layman
thejessjiang,1039,432,Celebrity
John832TheTruth,507,29871,Expert
eleanorjacquie,0,4,Layman
saomny,3,0,Layman
how_em,74,236,Layman
HilkerEric,61,641,Layman
eefarran,11,2,Layman
praeger2,4,1,Layman
blancablanco20,250,353,Expert
HealthyMeMobile,308,176,Expert
GrantMasonry,293,46,Expert
SLLISTIS,60,68,Layman
ARifkind121,18,62,Layman
larisabokota,48,53,Layman
malak_qt,95,306,Layman
whitaker_STL,140,29,Expert
onestepforward9,72,56,Layman
CityFacesSTL,128,158,Expert
katlew111,7,3,Layman
CottonSusan,110,131,Expert
Hafternoondlite,64,34,Layman
ArthurKBHound,5,5,Layman
BigMuddyPub,267,349,Expert
thinkbigKC,17006,18686,Celebrity
IBMBigData,98008,17405,Celebrity
TheBrandingKit,82,174,Layman
krista_stoker,579,1369,Expert
aTruss23,278,111,Expert
DKhan1234,1,0,Layman
jilz5,14,9,Layman
markbarnett_,139,63,Expert
pmerone,15,11,Layman
sherman__says,58,24,Layman
ThatMQS,152,426,Expert
JenJenGenY,210,2635,Expert
gradenotifier,245,0,Expert
riverzhao,0,0,Layman
Calabash_27,53,5170,Layman
Amritha_BioGeek,51,72,Layman
InvestmentBank0,395,60,Expert
FieldsFoods,1036,793,Celebrity
archaiologia_en,4399,8540,Celebrity
SuzCerasuolo,238,585,Expert
AnnLamb0514,24,74,Layman
RyanNicholls16,21,6,Layman
Kd_smith27,34,31,Layman
atay1001,21,19,Layman
RossBoughton,10,3,Layman
PhilliJaye,15,55,Layman
scottwmcintosh,70,112,Layman
BeasleyDirect,862,3389,Expert
Spookytreat31,12,28,Layman
chaseinyohface,113,589,Expert
SapnaSays,195,1301,Expert
Advice_4College,369,1584,Expert
zhh899,34,12,Layman
essays4college,669,407,Expert
akhaghani,265,4244,Expert
ErinDeNardo,167,155,Expert
cazariadis,9,21,Layman
ZehuaZ,171,39,Expert
Campus_Eye,1,0,Layman
NickKoutrakis,89,1320,Layman
Parallelprop,19,79,Layman
handlej,6,0,Layman
GreaterOhio,2454,3257,Celebrity
kuch5rk,42,1013,Layman
MeTestoPro,39,494,Layman
SartoriusKelly,3,1,Layman
DrJessiErin,240,368,Expert
1904worldsfair,216,1108,Expert
BIOCLEAN911,280,874,Expert
elysecolgan,185,253,Expert
rabier48,11,12,Layman
keagan_kristoff,395,1816,Expert
lex_ains,11,18,Layman
SarahO_333,6,18,Layman
eddevet,3,2,Layman
lorilyncooper,27,82,Layman
ingridnixon,136,1069,Expert
RocketFizzStLou,564,189,Expert
HaloConstructio,24,23,Layman
HelensFitz,1337,6407,Celebrity
CrossCannella,767,12791,Expert
stephmoll1,416,5516,Expert
FaunaOfFlora,43,39,Layman
iGrad,5259,3610,Celebrity
garyrabenold,20,48,Layman
UNDRAPTOR,117,89,Expert
StudentCRM,506,1494,Expert
UAHen,362,1113,Expert
AmDocSTL,82,94,Layman
NicolasGrenier,10402,104,Celebrity
cachogonzalez28,59,70,Layman
happytalia,106,708,Expert
tarabracher,137,503,Expert
wip10138,4,4,Layman
MixxerExchange,210,192,Expert
spinandshout,4,4,Layman
joselynhwalsh,11,6,Layman
smartismm,17,32,Layman
sf4589,22,30,Layman
nataliamroberts,95,81,Layman
squawrun,6,0,Layman
cozythamartian,51,235,Layman
PegBran,53,43,Layman
LarphB,44,820,Layman
XinyingLiu1,0,0,Layman
ncpmathews,242,344,Expert
wibblewarble,38,34,Layman
MarcusAdrian2,58,17,Layman
rehdiwilliams,129,6323,Expert
DStett617,629,2233,Expert
hunterqiji,44,14,Layman
thearrow2point0,228,2645,Expert
AlkadiGazella,47,161,Layman
EL_Aubs,156,346,Expert
86mattyice,467,2343,Expert
GriffinRoar,476,1645,Expert
SazantJ,131,4895,Expert
DenChamber,24623,7668,Celebrity
mateoerre,179,1971,Expert
dmanhoelscher,123,116,Expert
DJFortmann,32,158,Layman
TomJayram,347,732,Expert
KWisehart1,102,319,Expert
evgrant,54,127,Layman
ruchikpat,35,91,Layman
placefinders,94,83,Layman
CommonApp,43985,9073,Celebrity
gabrielle_a_lee,16,0,Layman
LaraBousleiman,246,6426,Expert
Haoru_Yang,6,70,Layman
JoeLassiter,1815,2356,Celebrity
thehistoryprof,27,244,Layman
theRumpel,132,513,Expert
jamesstroble,36,41,Layman
MellonProgsWW,408,2129,Expert
Shilijia,7,0,Layman
JohnRaftrey,75,166,Layman
WorcesterPrep,708,3571,Expert
Ali__g18,11,0,Layman
remlapjb,345,10966,Expert
Mizzou_GPC,1886,3965,Celebrity
HelixIV,185,207,Expert
TheMattBurch,114,617,Expert
ScanlanB,773,998,Expert
rumor909,19,174,Layman
IHAhospitals,5916,4483,Celebrity
aroit,530,2465,Expert
JenningsK12,1162,707,Celebrity
preachermango,416,3447,Expert
philipokwako,48,66,Layman
Beanstalk_Web,602,1088,Expert
susangobbo,384,4696,Expert
theaarondo,96,459,Layman
ccxjwang,114,103,Expert
stone_brooke,23,6,Layman
PARCwustl,81,397,Layman
alanna18256303,6,3,Layman
sambarouge,1094,9623,Celebrity
etaecha,609,2401,Expert
headgrin,212,191,Expert
ariellelang17,30,13,Layman
AshleyTMitchell,487,2682,Expert
GadiRubin,213,89,Expert
womenentSTL,1144,267,Celebrity
Mickeyd_13,99,155,Layman
SchwartzAN,63,208,Layman
_superhooper_,868,7364,Expert
EdwardDomain,4220,18194,Celebrity
RBaumgarden,1,3,Layman
nikicheese,27,40,Layman
TheBRANDofSTL,788,3901,Expert
katenienaltow,244,107,Expert
GOC_NYC,27,77,Layman
JohnLin16807546,6,17,Layman
Lynch_nd1063,31,82,Layman
_Music_Is_Lyfe,384,27245,Expert
rtyfesdr547,63,2534,Layman
AlissaLing,159,439,Expert
JasenLondon,24,32,Layman
jeremyshipley88,12,33,Layman
ProjectIDWIL,272,397,Expert
incredialex,272,1848,Expert
Samanthazjc,18,6,Layman
DavidMarlow15,149,2,Expert
Brpkelly,4538,49200,Celebrity
chuckblanch,110,31,Expert
cassie_hwang,14,4,Layman
pivot_energy,2409,3539,Celebrity
MicheleMatzat,31,49,Layman
arielschonfeld,12,0,Layman
carl_imhof,87,227,Layman
PWRacingCenter,918,1196,Expert
marina_mueller8,162,1469,Expert
erinyeonn,56,1455,Layman
lpelcovits,48,29,Layman
alaina8smith,95,281,Layman
ajfriedman18,208,944,Expert
95Palms,17,203,Layman
omahatherapist,20,43,Layman
AleHaefele,81,71,Layman
WASHUSoftball,572,864,Expert
WUProSPER,80,21,Layman
TopCareMedical,6,13,Layman
3949Apartments,201,2705,Expert
mlebeaustl,445,898,Expert
berrymana49,25,100,Layman
GrandmaRad,459,2606,Expert
tztrombone,30,4,Layman
kagrady,57,393,Layman
BackpacApp,427,1649,Expert
ivyplussociety,496,1284,Expert
maidamesofthngs,113,4606,Expert
cvxbg01,2,1,Layman
Utahbell2013,1,0,Layman
UMSLalumni,806,1242,Expert
CMSWebsterU,301,1268,Expert
Carlton_Bates,1452,3620,Celebrity
MrMSiv,100,525,Expert
Sherwood_Tweet,263,352,Expert
sandychad,142,3769,Expert
Smith_H_E,40,19,Layman
KnowsyMoms,1092,3873,Celebrity
MaccarroneMaria,515,385,Expert
ichoosebolt,231,794,Expert
SternOrtho,37,911,Layman
Blueskyes101,21,18,Layman
neenahbug,55,8413,Layman
starkcomposer,1111,4417,Celebrity
editorialistla,282,834,Expert
bassitone,63,132,Layman
seafallon,156,101,Expert
eric_ratinoff,306,2326,Expert
ehsteelman,254,1025,Expert
DavidFlast,21,29,Layman
REAlvara,255,454,Expert
trmndsblndtte,1123,20546,Celebrity
susangtrivers,413,22194,Expert
WUSTLCompliment,43,1,Layman
TheVontay,41,1897,Layman
3stlboys,5,1,Layman
Peking_Uni,2616,604,Celebrity
valeriehahn,6738,16378,Celebrity
ethaniston,120,244,Expert
Shivam_Bhakta,306,2842,Expert
realmaxhandler,199,3328,Expert
ross2e,512,1408,Expert
c_thoms137,175,834,Expert
AchieveWellnss,159,164,Expert
ThomopoulosLab,765,186,Expert
GenaMcClendon,320,792,Expert
yankeesrule92,70,40,Layman
anabel115,103,1858,Expert
b_ains,110,76,Expert
ThinkPrayAct4Gd,562,1857,Expert
browniederby,6,0,Layman
sarah_rokaw,107,2058,Expert
thomaemedspa,75,59,Layman
ausoby,13,8,Layman
pran_cakes,103,106,Expert
sunxiaoran0407,2,0,Layman
elo1616,53,102,Layman
lydia_claire17,107,514,Expert
BarbaFraser,50,478,Layman
PDSchrader2012,25,11,Layman
GiantHatWorks,385,729,Expert
_lundergan,480,8162,Expert
BlaineHashimoto,1591,48536,Celebrity
John_GKIHS,143,544,Expert
mcmahonbergerpc,438,1794,Expert
PhotoFloodSTL,336,1342,Expert
melkucera,568,623,Expert
tvuong03,8,0,Layman
jonathanwixom,212,6202,Expert
DoubleoSean,110,227,Expert
CSASTL,379,468,Expert
goodcreolereux,273,882,Expert
InterParkSTL,61,206,Layman
JulyMargaret,6,7,Layman
kiernanpat,933,8572,Expert
derek_s_brown,114,110,Expert
maryam_maryammm,432,4,Expert
midamtransplant,1325,2924,Celebrity
MJBillionaire7,170,394,Expert
DerekGollaher,692,142,Expert
AlejandroAkrouh,57,13,Layman
xjtuice,2,0,Layman
JenSTL1993,25,3,Layman
morethansat,88,918,Layman
AcCollegeMents,649,3785,Expert
drupalstl,362,600,Expert
BryronyD,107,204,Expert
scottcwu,50,330,Layman
marie098734,134,99,Expert
DNSBUFALOBLANCO,173,1555,Expert
jimkonrad,4,10,Layman
JazziFizzleStix,425,12820,Expert
tmalkowicz,53,28,Layman
RDonnice,312,393,Expert
AnimalHouseCats,1640,1367,Celebrity
CURESHOW,303,4727,Expert
nocmgr,149,940,Expert
benhorstmann,62,323,Layman
gaga40430,20,498,Layman
ccpoehler,88,1972,Layman
Prepcasts,2642,22642,Celebrity
InnovateU,505,1164,Expert
nhinsch2,0,0,Layman
_GraceGilbert,74,415,Layman
collegefeedTW,863,714,Expert
briannajegan,317,1581,Expert
kristinejlu,354,895,Expert
RichardsonHusch,470,683,Expert
JakeKnupp,575,1560,Expert
TheGrandHallSTL,330,276,Expert
StrateSphere,208,137,Expert
NRMercier,223,387,Expert
_amita_,4277,3416,Celebrity
BridgeEagles,70,549,Layman
raychill222,19,1,Layman
lianabloom_,110,1865,Expert
MLLangberg,8,10,Layman
CMA_Consult,484,8272,Expert
angelflowers_14,22,9741,Layman
Marymihae,15,1,Layman
evibe,2249,936,Celebrity
JonathanCohen48,179,5971,Expert
agersh21,5,3,Layman
RobinCochranD,241,2840,Expert
goldstar1aa,253,2,Expert
gov_m_conf_wa,25,459,Layman
edeboldaustin,63,132,Layman
AcademicMinute,1979,12475,Celebrity
Pc7Andres,60,68,Layman
Tucker3Tucker,173,1048,Expert
SpectraAudioSys,74,147,Layman
emiepstein,189,5076,Expert
Ryan_N_Watkins,1339,7741,Celebrity
JetSpringEDU,381,1865,Expert
greattong1986,12,3,Layman
Ddddeldel,30,15,Layman
WUSkillshare,33,121,Layman
LindsayRoseEliz,34,98,Layman
HuffPostCollege,128987,49390,Celebrity
DrDrewG,35,15,Layman
OliviaBirongHu,17,4,Layman
TrishG322,290,890,Expert
reachey_,262,229,Expert
bosom206,40,6,Layman
muellererac,383,2112,Expert
skylerkessler,169,2459,Expert
Darbitha,93,121,Layman
PortElectLab,423,60,Expert
KellyScottBates,3,10,Layman
_MerisS,869,12827,Expert
josesanchezmd,206,127,Expert
edavis_23,150,1477,Expert
MOCMFestival,484,915,Expert
MLEITMAN,1016,1453,Celebrity
cryoport,1039,3962,Celebrity
Jacob_Labendz,3150,20889,Celebrity
tfallon3298,1,4,Layman
iRealtyFirm,20,7,Layman
JuddLather,16,1,Layman
LAJbot3000,39,2017,Layman
Acellison2,65,61,Layman
PromoProdsSTL,298,2998,Expert
daniellevine92,13,1,Layman
Scootersroc,21,44,Layman
thejoeslo,40,5063,Layman
BECCAMBA,11,15,Layman
CellJff,152,1221,Expert
staceyaden,55,73,Layman
aephiwashu,291,248,Expert
tosha_cooper,113,66,Expert
PeoplesKeyMusic,15,0,Layman
ainsleyvhill,601,2031,Expert
StlEdNews,244,690,Expert
Leetris1,194,37,Expert
NaWayMinistries,353,601,Expert
VNISVietnam,358,2053,Expert
vwchiang,112,5968,Expert
TGagyi,8,17,Layman
yyzgirl,1250,20688,Celebrity
EvilElvis,159,9332,Expert
HISD2College,2671,3064,Celebrity
Tasseltoppers,1019,4008,Celebrity
jacquelinekiley,26,74,Layman
Kspeenz,344,1139,Expert
stongebob51,177,142,Expert
KittylMartin,22,0,Layman
mlp52271,11,0,Layman
SenseOfHumerus,430,4417,Expert
amandaFiending,217,2335,Expert
fostej11,23,34,Layman
kathleen_eliz,960,1140,Expert
Maritz,3942,3433,Celebrity
Hanaa_Alazzeh,159,46,Expert
dckka1,244,1702,Expert
twitaflowriducl,0,1,Layman
DSCG5,10,1,Layman
dporter525,158,2046,Expert
YoungVarietySTL,263,388,Expert
KhadejahReddin2,25,11,Layman
senorluna25,198,697,Expert
EJD_4_Big_Bird,1,3,Layman
Gina_T_Frasca,214,6819,Expert
mel_oh_el,86,962,Layman
afieldsphoto,290,9087,Expert
msjenhampton,95,1407,Layman
makeUABRSfilm,186,26,Expert
jihsanlamsam,134,305,Expert
lauralaz1,222,3015,Expert
Massgenomics,5936,1346,Celebrity
BlindTigerSTL,211,67,Expert
rjones8118,46,172,Layman
ayeepril07,6,4,Layman
mohistorymuseum,25075,10965,Celebrity
CIC_StLouis,6835,2908,Celebrity
SergeiMeD,21,4,Layman
justwrite15,2315,16861,Celebrity
LiviaKonkel,213,280,Expert
BrianPython123,79,147,Layman
ericfarrow,369,2951,Expert
Shelbs163,339,1392,Expert
DouglasHemrich,7,275,Layman
iistljobs,94,35,Layman
archiebs,386,2450,Expert
heather__law,32,38,Layman
Jdawggreen,16,41,Layman
OLOLstl,328,491,Expert
mnblondemom,7,1,Layman
favega7,148,427,Expert
BlavatnikAwards,1333,2426,Celebrity
ModerateMoment,96,237,Layman
NatalieJanie,79,125,Layman
KIPPSTL,792,810,Expert
bergie_boy,46,75,Layman
tashaP31jordan,50,1382,Layman
abroadster,196,315,Expert
UMassLaw,6767,2166,Celebrity
wisneskidding,121,1147,Expert
Maywestlz,8,14,Layman
lamontllier,339,9140,Expert
CLE_Hide,265,3512,Expert
AnytimeMailbox,260,262,Expert
Spoon_Emory,124,57,Expert
mjbosslet,475,2727,Expert
stlrenfest,1407,1077,Celebrity
BowenBree,411,814,Expert
BigZ85,8,16,Layman
yomama_jeana,9,2,Layman
StorySlug,880,52051,Expert
colloween,632,5663,Expert
JulieHao,18,19,Layman
dsandel,655,692,Expert
philip_grossman,37,11,Layman
akothari_mba,196,695,Expert
amo0325,92,2378,Layman
hoolia_cammack,27,210,Layman
akimaz4,13,0,Layman
MBowmanScience,1549,74374,Celebrity
kaydizzzle_,199,4773,Expert
brad_strobel,431,1065,Expert
kcarlberg,334,692,Expert
BilliamFeng,130,1529,Expert
vivian3055,0,0,Layman
HalleBarnett,263,872,Expert
Mitt_Liv,1145,1571,Celebrity
Twinie17,75,569,Layman
Parrothead_1,70,396,Layman
DrNathJones,189,153,Expert
ChrisGVazquez,438,3950,Expert
Gordo1479,21,329,Layman
NoEdgeInFun,13,7,Layman
donna_chuang,26,240,Layman
techguerilla,9039,59009,Celebrity
ebdent11,11,262,Layman
CarieArteaga,88,225,Layman
kishlayamisra,937,4627,Expert
5StarBurgersSTL,3129,2422,Celebrity
HearingOurWay,729,400,Expert
JeffKirbyGinger,7,15,Layman
michaelyoungSTL,325,245,Expert
VolunteerKate,93,95,Layman
CometsCounselor,224,3015,Expert
XiranL,3,17,Layman
dappergrooming,677,1359,Expert
tawaid,149,375,Expert
frugalgeo,485,2010,Expert
BlandWind,122,6171,Expert
greenhousemd,2538,6828,Celebrity
LafayettePrep,437,1811,Expert
zam847,44,49,Layman
Manda_Macias,18,4,Layman
Hoya8185,45,986,Layman
humgeek,449,4839,Expert
StopVirtuaStalk,521,46350,Expert
Candiccis,1179,1744,Celebrity
ProfessorRKP,0,1,Layman
rmschrader36,38,1,Layman
maratbakpayev,705,691,Expert
LuntMichelle,21,49,Layman
IanKsharp,14,2,Layman
_DEXcellency_,1165,16032,Celebrity
AAljwair,6259,1769,Celebrity
TammieHolland,11539,24905,Celebrity
doogie942,58,42,Layman
EHSNYC,1119,5861,Celebrity
JeremyMBrenner,159,501,Expert
beckyxrds,15,0,Layman
awelabdella1,15,0,Layman
LaurenTrager,3070,6083,Celebrity
betsycrowder,31,340,Layman
OlinPartners,26,47,Layman
DancerinHeart,325,3642,Expert
danesoccer,15,51,Layman
noelledarling6,44,0,Layman
mcloudwright,607,15520,Expert
rebryan02,292,1027,Expert
michaelj3559,3,0,Layman
BusinessHiveUSA,246,1669,Expert
PaulFelder,332,4675,Expert
Illumination_Ev,199,917,Expert
WUSTLDC,62,198,Layman
tjtavares,587,256,Expert
satishmaskarech,17,44,Layman
JingzeWu,2,0,Layman
kells_jackson,4244,5000,Celebrity
haverfordedu,7470,8357,Celebrity
rchung392,113,313,Expert
SeanSuY,3,6,Layman
SpencerNeal_4,307,4117,Expert
catmurray,67,16,Layman
license2gill,141,381,Expert
kkat6767,2,0,Layman
HBhealthcarelaw,657,736,Expert
JonCParamore,167,1778,Expert
NicheColleges,1167,725,Celebrity
ONECampaignSTL,60,227,Layman
CoolTopic1,1,5,Layman
SuaponSOGI,3,5,Layman
apbspeakers,8173,11595,Celebrity
Sammvp1,106,360,Expert
MikeFigs,1416,5923,Celebrity
milburn_kate,94,594,Layman
RosemarieRMA,26,168,Layman
jjohnette,92,2716,Layman
ishack14,354,4928,Expert
efcraft,759,1275,Expert
ColleenMBrady,1033,7791,Celebrity
garrisgoe11,268,3236,Expert
blueedelweiss,25,295,Layman
symvato,139,30,Expert
scurvybones,14,3,Layman
tiffytraut,42,59,Layman
Steph_Nygard,175,209,Expert
workplacehacker,202,42,Expert
TJSchoop,0,0,Layman
aiyofinally,18,276,Layman
mygirlscarlett,16,152,Layman
HrRbls,65,187,Layman
m_k_schulz,81,1821,Layman
mtscreates,14,94,Layman
BrghtBeginnings,10,17,Layman
EddieHalpern,44,173,Layman
FollettHigherEd,1022,2098,Celebrity
CWITSTL1,119,154,Expert
WhatsTheBigIT,443,4035,Expert
emy_ak,451,3649,Expert
JessSchenk,135,370,Expert
JustinVToGo,25,68,Layman
lisabodwaygoe,170,2237,Expert
alonsopilu,30,30,Layman
healthyen1,10,0,Layman
Lucy_Guan,188,595,Expert
JonathanMishory,615,9668,Expert
twwalkercpa,16,2,Layman
cogcentric,412,206,Expert
JTheo30,292,5320,Expert
emfred,990,5119,Expert
leigholsen,16,9,Layman
AmyCleveland15,6,6,Layman
johnkarayan,99,397,Layman
APXPhilon,65,27,Layman
versan_edu,284,968,Expert
Celtictriad,106,39,Expert
Lewis_Lab,2702,13918,Celebrity
NCFitz,527,6057,Expert
Romelgandica,239,376,Expert
dmneils,23,22,Layman
KatieStillman,1647,2519,Celebrity
EricColtonMD,19,17,Layman
EnrollmentRx,864,2563,Expert
HBMHoldings,177,555,Expert
hamiltoncook,278,6659,Expert
FSCSAINTLOUIS,645,1674,Expert
BallroomMarfa,5051,4617,Celebrity
risestlyp,145,1153,Expert
ChartersLea,100,4,Expert
jillboyce,33,1182,Layman
BoboNoodleHouse,227,233,Expert
HOWEJEFFREY,7,20,Layman
IsmailSiam,153,166,Expert
rosietheroaster,246,859,Expert
AngelaValdes,1348,15864,Celebrity
hzielonko,202,4595,Expert
CompeteNow,3874,10722,Celebrity
rachelapaul,1136,27139,Celebrity
mrprov12,45,216,Layman
MyEngProf,60,439,Layman
NickDief,78,612,Layman
AndreHolman,444,201,Expert
CodyBeckSTL,1832,2853,Celebrity
KarenPeairs1,12,4,Layman
redshark63,122,3949,Expert
